,datetime,month,day,hour,t,Station,x,Rainfall_Aries,Rainfall_Boso,Rainfall_Campana,Rainfall_Nangka,Rainfall_Oro,Waterlevel,Discharge,Cross_Section,Velocity,fric_coeff,slope
12503,2016-09-18 11:00:00,9,18,11,298800.0,Sto_Nino,14420,0,0,0,0,0,12.97,49.085610041926856,856.0200000000001,0.0573416626269559,0.033,0.0006666666666666
12504,2016-09-18 12:00:00,9,18,12,302400.0,Montalban,0,0,0,0,0,0,21.59,25.816075971767425,647.7,0.039858076226289,0.035,0.002
12505,2016-09-18 12:00:00,9,18,12,302400.0,Sto_Nino,14420,0,0,0,0,0,12.96,48.60249466490714,855.36,0.0568210983269116,0.033,0.0006666666666666
12506,2016-09-18 13:00:00,9,18,13,306000.0,Montalban,0,0,0,0,0,0,21.58,25.56349870803556,647.4,0.0394864051715099,0.035,0.002
12507,2016-09-18 13:00:00,9,18,13,306000.0,Sto_Nino,14420,0,0,0,0,0,12.95,48.12320705886582,854.6999999999999,0.0563042085630815,0.033,0.0006666666666666
12508,2016-09-18 14:00:00,9,18,14,309600.0,Montalban,0,0,0,0,0,0,21.57,25.313344901381864,647.1,0.0391181346026608,0.035,0.002
12509,2016-09-18 14:00:00,9,18,14,309600.0,Sto_Nino,14420,0,0,0,0,0,12.94,47.64772427082416,854.04,0.0557909749787178,0.033,0.0006666666666666
12510,2016-09-18 15:00:00,9,18,15,313200.0,Montalban,0,0,0,0,0,0,21.57,25.313344901381864,647.1,0.0391181346026608,0.035,0.002
12511,2016-09-18 15:00:00,9,18,15,313200.0,Sto_Nino,14420,0,0,0,0,0,12.94,47.64772427082416,854.04,0.0557909749787178,0.033,0.0006666666666666
12512,2016-09-18 16:00:00,9,18,16,316800.0,Montalban,0,0,0,0,0,0,21.56,25.06559175668369,646.8,0.0387532340084781,0.035,0.002
12513,2016-09-18 16:00:00,9,18,16,316800.0,Sto_Nino,14420,0,0,0,0,0,12.93,47.176023441044215,853.38,0.0552813792695448,0.033,0.0006666666666666
12514,2016-09-18 17:00:00,9,18,17,320400.0,Montalban,0,0,0,0,0,0,21.55,24.82021668892243,646.5,0.0383916731460517,0.035,0.002
12515,2016-09-18 17:00:00,9,18,17,320400.0,Sto_Nino,14420,0,0,0,0,0,12.92,46.70808180283153,852.72,0.0547754031837315,0.033,0.0006666666666666
12516,2016-09-18 18:00:00,9,18,18,324000.0,Montalban,0,0,0,0,0,0,21.55,24.82021668892243,646.5,0.0383916731460517,0.035,0.002
12517,2016-09-18 18:00:00,9,18,18,324000.0,Sto_Nino,14420,0,0,0,0,0,12.91,46.24387668233729,852.0600000000001,0.0542730285218614,0.033,0.0006666666666666
12518,2016-09-18 19:00:00,9,18,19,327600.0,Montalban,0,1,0,0,0,0,21.54,24.577197321287223,646.1999999999999,0.0380334220385132,0.035,0.002
12519,2016-09-18 19:00:00,9,18,19,327600.0,Sto_Nino,14420,1,0,0,0,0,12.9,45.78338549836073,851.4,0.0537742371369047,0.033,0.0006666666666666
12520,2016-09-18 20:00:00,9,18,20,331200.0,Montalban,0,0,0,16,0,1,21.54,24.577197321287223,646.1999999999999,0.0380334220385132,0.035,0.002
12521,2016-09-18 20:00:00,9,18,20,331200.0,Sto_Nino,14420,0,0,16,0,1,12.9,45.78338549836073,851.4,0.0537742371369047,0.033,0.0006666666666666
12522,2016-09-18 21:00:00,9,18,21,334800.0,Montalban,0,1,0,14,0,0,21.54,24.577197321287223,646.1999999999999,0.0380334220385132,0.035,0.002
12523,2016-09-18 21:00:00,9,18,21,334800.0,Sto_Nino,14420,1,0,14,0,0,12.89,45.32658576215146,850.74,0.0532790109341884,0.033,0.0006666666666666
12524,2016-09-18 22:00:00,9,18,22,338400.0,Montalban,0,0,0,0,0,0,21.54,24.577197321287223,646.1999999999999,0.0380334220385132,0.035,0.002
12525,2016-09-18 22:00:00,9,18,22,338400.0,Sto_Nino,14420,0,0,0,0,0,12.89,45.32658576215146,850.74,0.0532790109341884,0.033,0.0006666666666666
12526,2016-09-18 23:00:00,9,18,23,342000.0,Montalban,0,0,0,0,0,0,21.54,24.577197321287223,646.1999999999999,0.0380334220385132,0.035,0.002
12527,2016-09-18 23:00:00,9,18,23,342000.0,Sto_Nino,14420,0,0,0,0,0,12.89,45.32658576215146,850.74,0.0532790109341884,0.033,0.0006666666666666
12528,2016-09-19 00:00:00,9,19,0,345600.0,Montalban,0,0,0,0,0,0,21.54,24.577197321287223,646.1999999999999,0.0380334220385132,0.035,0.002
12529,2016-09-19 00:00:00,9,19,0,345600.0,Sto_Nino,14420,0,0,0,0,0,12.89,45.32658576215146,850.74,0.0532790109341884,0.033,0.0006666666666666
12530,2016-09-19 01:00:00,9,19,1,349200.0,Montalban,0,0,0,0,0,0,21.54,24.577197321287223,646.1999999999999,0.0380334220385132,0.035,0.002
12531,2016-09-19 01:00:00,9,19,1,349200.0,Sto_Nino,14420,0,0,0,0,0,12.89,45.32658576215146,850.74,0.0532790109341884,0.033,0.0006666666666666
12532,2016-09-19 02:00:00,9,19,2,352800.0,Montalban,0,0,0,0,0,0,21.53,24.33651148329559,645.9000000000001,0.0376784509727443,0.035,0.002
12533,2016-09-19 02:00:00,9,19,2,352800.0,Sto_Nino,14420,0,0,0,0,0,12.89,45.32658576215146,850.74,0.0532790109341884,0.033,0.0006666666666666
12534,2016-09-19 03:00:00,9,19,3,356400.0,Montalban,0,0,0,0,0,0,21.53,24.33651148329559,645.9000000000001,0.0376784509727443,0.035,0.002
12535,2016-09-19 03:00:00,9,19,3,356400.0,Sto_Nino,14420,0,0,0,0,0,12.89,45.32658576215146,850.74,0.0532790109341884,0.033,0.0006666666666666
12536,2016-09-19 04:00:00,9,19,4,360000.0,Montalban,0,0,0,0,0,0,21.53,24.33651148329559,645.9000000000001,0.0376784509727443,0.035,0.002
12537,2016-09-19 04:00:00,9,19,4,360000.0,Sto_Nino,14420,0,0,0,0,0,12.89,45.32658576215146,850.74,0.0532790109341884,0.033,0.0006666666666666
12538,2016-09-19 05:00:00,9,19,5,363600.0,Montalban,0,0,0,0,0,0,21.53,24.33651148329559,645.9000000000001,0.0376784509727443,0.035,0.002
12539,2016-09-19 05:00:00,9,19,5,363600.0,Sto_Nino,14420,0,0,0,0,0,12.89,45.32658576215146,850.74,0.0532790109341884,0.033,0.0006666666666666
12540,2016-09-19 06:00:00,9,19,6,367200.0,Montalban,0,0,0,0,0,0,21.53,24.33651148329559,645.9000000000001,0.0376784509727443,0.035,0.002
12541,2016-09-19 06:00:00,9,19,6,367200.0,Sto_Nino,14420,0,0,0,0,0,12.88,44.87345507721192,850.08,0.0527873318713673,0.033,0.0006666666666666
12542,2016-09-19 07:00:00,9,19,7,370800.0,Montalban,0,0,0,0,0,0,21.53,24.33651148329559,645.9000000000001,0.0376784509727443,0.035,0.002
12543,2016-09-19 07:00:00,9,19,7,370800.0,Sto_Nino,14420,0,0,0,0,0,12.88,44.87345507721192,850.08,0.0527873318713673,0.033,0.0006666666666666
12544,2016-09-19 08:00:00,9,19,8,374400.0,Montalban,0,0,0,0,0,0,21.53,24.33651148329559,645.9000000000001,0.0376784509727443,0.035,0.002
12545,2016-09-19 08:00:00,9,19,8,374400.0,Sto_Nino,14420,0,0,0,0,0,12.87,44.42397113909973,849.42,0.0522991819583948,0.033,0.0006666666666666
12546,2016-09-19 09:00:00,9,19,9,378000.0,Montalban,0,0,0,0,0,0,21.52,24.09813720892805,645.6,0.0373267304971004,0.035,0.002
12547,2016-09-19 09:00:00,9,19,9,378000.0,Sto_Nino,14420,0,0,0,0,0,12.87,44.42397113909973,849.42,0.0522991819583948,0.033,0.0006666666666666
12548,2016-09-19 10:00:00,9,19,10,381600.0,Montalban,0,0,0,0,0,0,21.52,24.09813720892805,645.6,0.0373267304971004,0.035,0.002
12549,2016-09-19 10:00:00,9,19,10,381600.0,Sto_Nino,14420,0,0,0,0,0,12.86,43.97811173523049,848.76,0.0518145432574938,0.033,0.0006666666666666
12550,2016-09-19 11:00:00,9,19,11,385200.0,Montalban,0,0,0,0,0,0,21.52,24.09813720892805,645.6,0.0373267304971004,0.035,0.002
12551,2016-09-19 11:00:00,9,19,11,385200.0,Sto_Nino,14420,0,0,0,0,0,12.86,43.97811173523049,848.76,0.0518145432574938,0.033,0.0006666666666666
12552,2016-09-19 12:00:00,9,19,12,388800.0,Montalban,0,0,2,1,0,0,21.85,33.313668441144294,655.5,0.050821767263378,0.035,0.002
12553,2016-09-19 12:00:00,9,19,12,388800.0,Sto_Nino,14420,0,2,1,0,0,12.86,43.97811173523049,848.76,0.0518145432574938,0.033,0.0006666666666666
12554,2016-09-19 13:00:00,9,19,13,392400.0,Montalban,0,2,1,13,11,13,21.8,31.722724601092068,654.0,0.0485056951087034,0.035,0.002
12555,2016-09-19 13:00:00,9,19,13,392400.0,Sto_Nino,14420,2,1,13,11,13,12.85,43.53585474467983,848.1,0.0513333978831267,0.033,0.0006666666666666
12556,2016-09-19 14:00:00,9,19,14,396000.0,Montalban,0,3,15,0,4,0,21.68,28.202194603472,650.4,0.0433613078159163,0.035,0.002
12557,2016-09-19 14:00:00,9,19,14,396000.0,Sto_Nino,14420,3,15,0,4,0,13.1,55.72505163054017,864.6,0.0644518293205414,0.033,0.0006666666666666
12558,2016-09-19 15:00:00,9,19,15,399600.0,Montalban,0,0,3,0,0,0,21.63,26.85108296124791,648.9,0.0413793850535489,0.035,0.002
12559,2016-09-19 15:00:00,9,19,15,399600.0,Sto_Nino,14420,0,3,0,0,0,13.22,62.47659011042428,872.5200000000001,0.0716047656333657,0.033,0.0006666666666666
12560,2016-09-19 16:00:00,9,19,16,403200.0,Montalban,0,0,0,0,0,0,21.58,25.56349870803556,647.4,0.0394864051715099,0.035,0.002
12561,2016-09-19 16:00:00,9,19,16,403200.0,Sto_Nino,14420,0,0,0,0,0,13.24,63.66308173382674,873.84,0.0728543918037933,0.033,0.0006666666666666
12562,2016-09-19 17:00:00,9,19,17,406800.0,Montalban,0,0,1,0,0,0,21.56,25.06559175668369,646.8,0.0387532340084781,0.035,0.002
12563,2016-09-19 17:00:00,9,19,17,406800.0,Sto_Nino,14420,0,1,0,0,0,13.19,60.73022373909277,870.54,0.0697615545972531,0.033,0.0006666666666666
12564,2016-09-19 18:00:00,9,19,18,410400.0,Montalban,0,0,6,0,0,0,21.58,25.56349870803556,647.4,0.0394864051715099,0.035,0.002
12565,2016-09-19 18:00:00,9,19,18,410400.0,Sto_Nino,14420,0,6,0,0,0,13.14,57.906917626562254,867.24,0.0667715022676101,0.033,0.0006666666666666
12566,2016-09-19 19:00:00,9,19,19,414000.0,Montalban,0,8,4,1,0,14,22.13,43.77846299994566,663.9,0.0659413511070125,0.035,0.002
12567,2016-09-19 19:00:00,9,19,19,414000.0,Sto_Nino,14420,8,4,1,0,14,13.14,57.906917626562254,867.24,0.0667715022676101,0.033,0.0006666666666666
12568,2016-09-19 20:00:00,9,19,20,417600.0,Montalban,0,31,14,1,9,24,22.58,67.70420277941295,677.4,0.0999471549740374,0.035,0.002
12569,2016-09-19 20:00:00,9,19,20,417600.0,Sto_Nino,14420,31,14,1,9,24,14.03,127.23211522752402,925.98,0.1374026601303743,0.033,0.0006666666666666
12570,2016-09-19 21:00:00,9,19,21,421200.0,Montalban,0,44,40,3,31,12,22.73,78.23087605940067,681.9,0.1147248512383057,0.035,0.002
12571,2016-09-19 21:00:00,9,19,21,421200.0,Sto_Nino,14420,44,40,3,31,12,14.97,260.6728846625508,988.02,0.263833611326239,0.033,0.0006666666666666
12572,2016-09-19 22:00:00,9,19,22,424800.0,Montalban,0,4,11,6,2,7,23.16,118.12020567131697,694.8,0.1700060530675258,0.035,0.002
12573,2016-09-19 22:00:00,9,19,22,424800.0,Sto_Nino,14420,4,11,6,2,7,14.94,255.15486451212604,986.04,0.2587672553974748,0.033,0.0006666666666666
12574,2016-09-19 23:00:00,9,19,23,428400.0,Montalban,0,0,0,0,1,0,23.25,128.7054319096001,697.5,0.1845239167162725,0.035,0.002
12575,2016-09-19 23:00:00,9,19,23,428400.0,Sto_Nino,14420,0,0,0,1,0,14.6,198.91581490712625,963.6,0.2064298618795415,0.033,0.0006666666666666
12576,2016-09-20 00:00:00,9,20,0,432000.0,Montalban,0,0,0,0,0,0,23.33,138.89157514452265,699.9,0.1984448851900595,0.035,0.002
12577,2016-09-20 00:00:00,9,20,0,432000.0,Sto_Nino,14420,0,0,0,0,0,14.37,166.87780411739936,948.42,0.1759534848668305,0.033,0.0006666666666666
12578,2016-09-20 01:00:00,9,20,1,435600.0,Montalban,0,0,0,0,0,0,23.48,160.16479648621825,704.4,0.2273776213603325,0.035,0.002
12579,2016-09-20 01:00:00,9,20,1,435600.0,Sto_Nino,14420,0,0,0,0,0,14.24,150.69371486201027,939.84,0.1603397544922649,0.033,0.0006666666666666
12580,2016-09-20 02:00:00,9,20,2,439200.0,Montalban,0,0,0,0,1,0,23.52,166.35750266395866,705.6,0.2357674357482407,0.035,0.002
12581,2016-09-20 02:00:00,9,20,2,439200.0,Sto_Nino,14420,0,0,0,1,0,14.25,151.89196937181777,940.5,0.1615012965144261,0.033,0.0006666666666666
12582,2016-09-20 03:00:00,9,20,3,442800.0,Montalban,0,0,0,0,0,0,23.33,138.89157514452265,699.9,0.1984448851900595,0.035,0.002
12583,2016-09-20 03:00:00,9,20,3,442800.0,Sto_Nino,14420,0,0,0,0,0,14.28,155.53274000719094,942.48,0.1650249766649594,0.033,0.0006666666666666
12584,2016-09-20 04:00:00,9,20,4,446400.0,Montalban,0,0,0,0,0,0,23.05,106.33687305664472,691.5,0.1537771121571146,0.035,0.002
12585,2016-09-20 04:00:00,9,20,4,446400.0,Sto_Nino,14420,0,0,0,0,0,14.28,155.53274000719094,942.48,0.1650249766649594,0.033,0.0006666666666666
12586,2016-09-20 05:00:00,9,20,5,450000.0,Montalban,0,0,0,0,0,0,22.78,82.08425026089579,683.4000000000001,0.1201115748622999,0.035,0.002
12587,2016-09-20 05:00:00,9,20,5,450000.0,Sto_Nino,14420,0,0,0,0,0,14.19,144.81581346645171,936.54,0.1546285406565141,0.033,0.0006666666666666
12588,2016-09-20 06:00:00,9,20,6,453600.0,Montalban,0,0,0,0,0,0,22.59,68.36051132151607,677.7,0.1008713462026207,0.035,0.002
12589,2016-09-20 06:00:00,9,20,6,453600.0,Sto_Nino,14420,0,0,0,0,0,14.02,126.19295006460032,925.32,0.136377631591882,0.033,0.0006666666666666
12590,2016-09-20 07:00:00,9,20,7,457200.0,Montalban,0,0,0,0,0,0,21.7,28.76110959319645,651.0,0.044179891848228,0.035,0.002
12591,2016-09-20 07:00:00,9,20,7,457200.0,Sto_Nino,14420,0,0,0,0,0,13.81,105.89676198291303,911.46,0.1161836635539826,0.033,0.0006666666666666
12592,2016-09-20 08:00:00,9,20,8,460800.0,Montalban,0,0,0,0,0,0,21.69,28.480307783305484,650.7,0.0437687225807676,0.035,0.002
12593,2016-09-20 08:00:00,9,20,8,460800.0,Sto_Nino,14420,0,0,0,0,0,13.64,91.46467277099644,900.24,0.1016003207711237,0.033,0.0006666666666666
12594,2016-09-20 09:00:00,9,20,9,464400.0,Montalban,0,0,0,0,0,0,21.68,28.202194603472,650.4,0.0433613078159163,0.035,0.002
12595,2016-09-20 09:00:00,9,20,9,464400.0,Sto_Nino,14420,0,0,0,0,0,13.48,79.36799156947254,889.6800000000001,0.089209593977017,0.033,0.0006666666666666
12596,2016-09-20 10:00:00,9,20,10,468000.0,Montalban,0,0,0,0,0,0,21.67,27.926744817287886,650.1,0.0429576139321456,0.035,0.002
12597,2016-09-20 10:00:00,9,20,10,468000.0,Sto_Nino,14420,0,0,0,0,0,13.3,67.33160289467794,877.8000000000001,0.0767049474762792,0.033,0.0006666666666666
12598,2016-09-20 11:00:00,9,20,11,471600.0,Montalban,0,0,0,0,0,0,21.66,27.653933420462742,649.8,0.0425576076030513,0.035,0.002
12599,2016-09-20 11:00:00,9,20,11,471600.0,Sto_Nino,14420,0,0,0,0,0,13.19,60.73022373909277,870.54,0.0697615545972531,0.033,0.0006666666666666
12600,2016-09-20 12:00:00,9,20,12,475200.0,Montalban,0,0,0,0,0,0,21.65,27.38373563873525,649.5,0.0421612557948194,0.035,0.002
12601,2016-09-20 12:00:00,9,20,12,475200.0,Sto_Nino,14420,0,0,0,0,0,13.14,57.906917626562254,867.24,0.0667715022676101,0.033,0.0006666666666666
12602,2016-09-20 13:00:00,9,20,13,478800.0,Montalban,0,0,0,1,0,0,21.69,28.480307783305484,650.7,0.0437687225807676,0.035,0.002
12603,2016-09-20 13:00:00,9,20,13,478800.0,Sto_Nino,14420,0,0,1,0,0,13.13,57.35512702787372,866.58,0.0661856112855982,0.033,0.0006666666666666
12604,2016-09-20 14:00:00,9,20,14,482400.0,Montalban,0,1,1,1,0,1,21.63,26.85108296124791,648.9,0.0413793850535489,0.035,0.002
12605,2016-09-20 14:00:00,9,20,14,482400.0,Sto_Nino,14420,1,1,1,0,1,13.13,57.35512702787372,866.58,0.0661856112855982,0.033,0.0006666666666666
12606,2016-09-20 15:00:00,9,20,15,486000.0,Montalban,0,0,0,0,0,1,21.62,26.5885796485404,648.6,0.0409938014932784,0.035,0.002
12607,2016-09-20 15:00:00,9,20,15,486000.0,Sto_Nino,14420,0,0,0,0,1,13.13,57.35512702787372,866.58,0.0661856112855982,0.033,0.0006666666666666
12608,2016-09-20 16:00:00,9,20,16,489600.0,Montalban,0,0,0,0,0,0,21.61,26.328593112980872,648.3,0.0406117431944792,0.035,0.002
12609,2016-09-20 16:00:00,9,20,16,489600.0,Sto_Nino,14420,0,0,0,0,0,13.13,57.35512702787372,866.58,0.0661856112855982,0.033,0.0006666666666666
12610,2016-09-20 17:00:00,9,20,17,493200.0,Montalban,0,0,0,0,0,0,21.6,26.07109969971897,648.0,0.040233178548949,0.035,0.002
12611,2016-09-20 17:00:00,9,20,17,493200.0,Sto_Nino,14420,0,0,0,0,0,13.12,56.80756885844677,865.92,0.0656037149603274,0.033,0.0006666666666666
12612,2016-09-20 18:00:00,9,20,18,496800.0,Montalban,0,0,0,0,0,0,21.59,25.816075971767425,647.7,0.039858076226289,0.035,0.002
12613,2016-09-20 18:00:00,9,20,18,496800.0,Sto_Nino,14420,0,0,0,0,0,13.12,56.80756885844677,865.92,0.0656037149603274,0.033,0.0006666666666666
12614,2016-09-20 19:00:00,9,20,19,500400.0,Montalban,0,0,0,0,0,0,21.58,25.56349870803556,647.4,0.0394864051715099,0.035,0.002
12615,2016-09-20 19:00:00,9,20,19,500400.0,Sto_Nino,14420,0,0,0,0,0,13.11,56.26421854992025,865.26,0.0650257940386938,0.033,0.0006666666666666
12616,2016-09-20 20:00:00,9,20,20,504000.0,Montalban,0,0,0,0,0,0,21.57,25.313344901381864,647.1,0.0391181346026608,0.035,0.002
12617,2016-09-20 20:00:00,9,20,20,504000.0,Sto_Nino,14420,0,0,0,0,0,13.1,55.72505163054017,864.6,0.0644518293205414,0.033,0.0006666666666666
12618,2016-09-20 21:00:00,9,20,21,507600.0,Montalban,0,0,0,0,0,0,21.57,25.313344901381864,647.1,0.0391181346026608,0.035,0.002
12619,2016-09-20 21:00:00,9,20,21,507600.0,Sto_Nino,14420,0,0,0,0,0,13.1,55.72505163054017,864.6,0.0644518293205414,0.033,0.0006666666666666
12620,2016-09-20 22:00:00,9,20,22,511200.0,Montalban,0,0,0,0,0,0,21.57,25.313344901381864,647.1,0.0391181346026608,0.035,0.002
12621,2016-09-20 22:00:00,9,20,22,511200.0,Sto_Nino,14420,0,0,0,0,0,13.09,55.19004372496185,863.9399999999999,0.0638818016586358,0.033,0.0006666666666666
12622,2016-09-20 23:00:00,9,20,23,514800.0,Montalban,0,0,0,0,0,0,21.56,25.06559175668369,646.8,0.0387532340084781,0.035,0.002
12623,2016-09-20 23:00:00,9,20,23,514800.0,Sto_Nino,14420,0,0,0,0,0,13.08,54.65917055405155,863.28,0.0633156919586363,0.033,0.0006666666666666
12624,2016-09-21 00:00:00,9,21,0,518400.0,Montalban,0,0,0,0,0,0,21.56,25.06559175668369,646.8,0.0387532340084781,0.035,0.002
12625,2016-09-21 00:00:00,9,21,0,518400.0,Sto_Nino,14420,0,0,0,0,0,13.07,54.132407934688224,862.62,0.0627534811790686,0.033,0.0006666666666666
12626,2016-09-21 01:00:00,9,21,1,522000.0,Montalban,0,0,0,0,0,0,21.55,24.82021668892243,646.5,0.0383916731460517,0.035,0.002
12627,2016-09-21 01:00:00,9,21,1,522000.0,Sto_Nino,14420,0,0,0,0,0,13.05,53.09111809699288,861.3000000000001,0.0616406804794994,0.033,0.0006666666666666
12628,2016-09-21 02:00:00,9,21,2,525600.0,Montalban,0,0,0,0,0,0,21.55,24.82021668892243,646.5,0.0383916731460517,0.035,0.002
12629,2016-09-21 02:00:00,9,21,2,525600.0,Sto_Nino,14420,0,0,0,0,0,13.04,52.57654299069872,860.64,0.0610900527406333,0.033,0.0006666666666666
12630,2016-09-21 03:00:00,9,21,3,529200.0,Montalban,0,0,0,0,0,0,21.54,24.577197321287223,646.1999999999999,0.0380334220385132,0.035,0.002
12631,2016-09-21 03:00:00,9,21,3,529200.0,Sto_Nino,14420,0,0,0,0,0,13.03,52.06598265963137,859.9799999999999,0.0605432482844151,0.033,0.0006666666666666
12632,2016-09-21 04:00:00,9,21,4,532800.0,Montalban,0,0,0,0,0,0,21.54,24.577197321287223,646.1999999999999,0.0380334220385132,0.035,0.002
12633,2016-09-21 04:00:00,9,21,4,532800.0,Sto_Nino,14420,0,0,0,0,0,13.01,51.05681159388232,858.66,0.0594610341623952,0.033,0.0006666666666666
12634,2016-09-21 05:00:00,9,21,5,536400.0,Montalban,0,0,0,0,0,0,21.54,24.577197321287223,646.1999999999999,0.0380334220385132,0.035,0.002
12635,2016-09-21 05:00:00,9,21,5,536400.0,Sto_Nino,14420,0,0,0,0,0,13.0,50.55815373141555,858.0,0.0589255870995519,0.033,0.0006666666666666
12636,2016-09-21 06:00:00,9,21,6,540000.0,Montalban,0,0,0,0,0,0,21.54,24.577197321287223,646.1999999999999,0.0380334220385132,0.035,0.002
12637,2016-09-21 06:00:00,9,21,6,540000.0,Sto_Nino,14420,0,0,0,0,0,12.98,49.572576236342826,856.6800000000001,0.0578659198724644,0.033,0.0006666666666666
12638,2016-09-21 07:00:00,9,21,7,543600.0,Montalban,0,0,0,0,0,1,21.54,24.577197321287223,646.1999999999999,0.0380334220385132,0.035,0.002
12639,2016-09-21 07:00:00,9,21,7,543600.0,Sto_Nino,14420,0,0,0,0,1,12.97,49.085610041926856,856.0200000000001,0.0573416626269559,0.033,0.0006666666666666
12640,2016-09-21 08:00:00,9,21,8,547200.0,Montalban,0,0,0,1,0,0,21.7,28.76110959319645,651.0,0.044179891848228,0.035,0.002
12641,2016-09-21 08:00:00,9,21,8,547200.0,Sto_Nino,14420,0,0,1,0,0,12.96,48.60249466490714,855.36,0.0568210983269116,0.033,0.0006666666666666
12642,2016-09-21 09:00:00,9,21,9,550800.0,Montalban,0,0,0,0,0,0,21.69,28.480307783305484,650.7,0.0437687225807676,0.035,0.002
12643,2016-09-21 09:00:00,9,21,9,550800.0,Sto_Nino,14420,0,0,0,0,0,12.95,48.12320705886582,854.6999999999999,0.0563042085630815,0.033,0.0006666666666666
12644,2016-09-21 10:00:00,9,21,10,554400.0,Montalban,0,0,0,0,0,0,21.68,28.202194603472,650.4,0.0433613078159163,0.035,0.002
12645,2016-09-21 10:00:00,9,21,10,554400.0,Sto_Nino,14420,0,0,0,0,0,12.94,47.64772427082416,854.04,0.0557909749787178,0.033,0.0006666666666666
12646,2016-09-21 11:00:00,9,21,11,558000.0,Montalban,0,0,0,0,1,0,21.67,27.926744817287886,650.1,0.0429576139321456,0.035,0.002
12647,2016-09-21 11:00:00,9,21,11,558000.0,Sto_Nino,14420,0,0,0,1,0,12.94,47.64772427082416,854.04,0.0557909749787178,0.033,0.0006666666666666
12648,2016-09-21 12:00:00,9,21,12,561600.0,Montalban,0,0,0,0,0,0,21.66,27.653933420462742,649.8,0.0425576076030513,0.035,0.002
12649,2016-09-21 12:00:00,9,21,12,561600.0,Sto_Nino,14420,0,0,0,0,0,12.93,47.176023441044215,853.38,0.0552813792695448,0.033,0.0006666666666666
12650,2016-09-21 13:00:00,9,21,13,565200.0,Montalban,0,0,0,0,13,0,21.65,27.38373563873525,649.5,0.0421612557948194,0.035,0.002
12651,2016-09-21 13:00:00,9,21,13,565200.0,Sto_Nino,14420,0,0,0,13,0,12.93,47.176023441044215,853.38,0.0552813792695448,0.033,0.0006666666666666
12652,2016-09-21 14:00:00,9,21,14,568800.0,Montalban,0,0,0,0,0,0,21.64,27.1161269257992,649.2,0.0417685257637079,0.035,0.002
12653,2016-09-21 14:00:00,9,21,14,568800.0,Sto_Nino,14420,0,0,0,0,0,12.93,47.176023441044215,853.38,0.0552813792695448,0.033,0.0006666666666666
12654,2016-09-21 15:00:00,9,21,15,572400.0,Montalban,0,0,0,0,0,0,21.63,26.85108296124791,648.9,0.0413793850535489,0.035,0.002
12655,2016-09-21 15:00:00,9,21,15,572400.0,Sto_Nino,14420,0,0,0,0,0,12.92,46.70808180283153,852.72,0.0547754031837315,0.033,0.0006666666666666
12656,2016-09-21 16:00:00,9,21,16,576000.0,Montalban,0,0,0,0,0,0,21.62,26.5885796485404,648.6,0.0409938014932784,0.035,0.002
12657,2016-09-21 16:00:00,9,21,16,576000.0,Sto_Nino,14420,0,0,0,0,0,12.92,46.70808180283153,852.72,0.0547754031837315,0.033,0.0006666666666666
12658,2016-09-21 17:00:00,9,21,17,579600.0,Montalban,0,0,0,0,0,0,21.61,26.328593112980872,648.3,0.0406117431944792,0.035,0.002
12659,2016-09-21 17:00:00,9,21,17,579600.0,Sto_Nino,14420,0,0,0,0,0,12.91,46.24387668233729,852.0600000000001,0.0542730285218614,0.033,0.0006666666666666
12660,2016-09-21 18:00:00,9,21,18,583200.0,Montalban,0,0,0,0,2,0,21.6,26.07109969971897,648.0,0.040233178548949,0.035,0.002
12661,2016-09-21 18:00:00,9,21,18,583200.0,Sto_Nino,14420,0,0,0,2,0,12.91,46.24387668233729,852.0600000000001,0.0542730285218614,0.033,0.0006666666666666
12662,2016-09-21 19:00:00,9,21,19,586800.0,Montalban,0,0,0,0,0,0,21.59,25.816075971767425,647.7,0.039858076226289,0.035,0.002
12663,2016-09-21 19:00:00,9,21,19,586800.0,Sto_Nino,14420,0,0,0,0,0,12.9,45.78338549836073,851.4,0.0537742371369047,0.033,0.0006666666666666
12664,2016-09-21 20:00:00,9,21,20,590400.0,Montalban,0,0,0,0,0,0,21.58,25.56349870803556,647.4,0.0394864051715099,0.035,0.002
12665,2016-09-21 20:00:00,9,21,20,590400.0,Sto_Nino,14420,0,0,0,0,0,12.89,45.32658576215146,850.74,0.0532790109341884,0.033,0.0006666666666666
12666,2016-09-21 21:00:00,9,21,21,594000.0,Montalban,0,0,0,0,2,0,21.57,25.313344901381864,647.1,0.0391181346026608,0.035,0.002
12667,2016-09-21 21:00:00,9,21,21,594000.0,Sto_Nino,14420,0,0,0,2,0,12.87,44.42397113909973,849.42,0.0522991819583948,0.033,0.0006666666666666
12668,2016-09-21 22:00:00,9,21,22,597600.0,Montalban,0,0,0,0,0,0,21.57,25.313344901381864,647.1,0.0391181346026608,0.035,0.002
12669,2016-09-21 22:00:00,9,21,22,597600.0,Sto_Nino,14420,0,0,0,0,0,12.86,43.97811173523049,848.76,0.0518145432574938,0.033,0.0006666666666666
12670,2016-09-21 23:00:00,9,21,23,601200.0,Montalban,0,0,0,0,0,0,21.56,25.06559175668369,646.8,0.0387532340084781,0.035,0.002
